datasetid;recordid;record_timestamp;titre;commune;auteur;code_insee;nombre_de_prets_2017
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;14bf10c9dc66fc6f7723da7dd7fd6df40f25d7e0;2018-07-11T14:46:04+02:00;[Le] fils de Jean;Cesson-Sévigné;Lioret Philippe;35051.0;11.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;ee9d543c31fcc55aa122c1b446759b7bf8d3dff0;2018-07-11T14:46:04+02:00;Camille redouble;Cesson-Sévigné;Lvovsky Noémie;35051.0;11.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;db73b426dc69a1ef73267c8c8380bde61fc2a2fc;2018-07-11T14:46:04+02:00;Insaisissables;Cesson-Sévigné;Leterrier Louis;35051.0;11.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;01bd559c996be85df30cc6d6c8cc346e7c6cadc3;2018-07-11T14:46:04+02:00;Elle s'en va;Cesson-Sévigné;Bercot Emmanuelle;35051.0;11.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;425af141a1c9ef88788ef3cfeddd569fa6c361de;2018-07-11T14:46:04+02:00;Bellamy;Cesson-Sévigné;Chabrol Claude;35051.0;11.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;6a007c6b59d901a70ee76b1cb44ba4e6fcaaca86;2018-07-11T14:46:04+02:00;(The) Bench;Cesson-Sévigné;35051.0;10.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;7171fd96c6fbd20c298a1961069755fa5a6cae4c;2018-07-11T14:46:04+02:00;Game of thrones : Le trône de fer : Saison 7;Cesson-Sévigné;Mylod Mark;35051.0;1.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;76c369d9c6b40c51ea6625ecd1954e946be2e15f;2018-07-11T14:46:04+02:00;Le fantôme de la rue Royale;Cesson-Sévigné;Picard dreyfuss Nicolas;35051.0;1.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;915ac50e8264211375ad06fc208ce50d4f256f66;2018-07-11T14:46:04+02:00;Pris de courts;Cesson-Sévigné;Felicioli Jean-Loup;35051.0;0.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;53bb9725a6caf6e75402a8014d40351fcb994af3;2018-07-11T14:46:04+02:00;Awkward, saison 2;Cesson-Sévigné;Katzenberg David;35051.0;0.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;eee006718edef206e063924fab4a5dde6a96a50d;2018-07-11T14:46:04+02:00;Sur la corde raide;Cesson-Sévigné;Leaf Caroline;35051.0;0.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;20e03797deae8959078efa7f8cb12fbfc7398f26;2018-07-11T14:46:04+02:00;Chienne d'histoire;Cesson-Sévigné;Avedikian Serge;35051.0;0.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;ea7240a5a5f442e8ef4876f37654d4d2d9c9c2be;2018-07-11T14:46:04+02:00;le Genou de Claire;Cesson-Sévigné;Rohmer Eric;35051.0;1.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;7b82a17406dc8723a76729d2383a6293858adb3c;2018-07-11T14:46:04+02:00;Une seconde femme;Cesson-Sévigné;Dag Umut;35051.0;1.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;25c0d7f8c854f963881feea45d7869e1ccb19bbe;2018-07-11T14:46:04+02:00;Trap street;Cesson-Sévigné;Qu Vivian;35051.0;0.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;85f9666a9673a9e3b5653e324eed10b3bd825b9c;2018-07-11T14:46:04+02:00;Be with me;Cesson-Sévigné;Khoo Eric;35051.0;0.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;356351e32c0ca721df569e89abd80a9016aad7b5;2018-07-11T14:46:04+02:00;De battre mon coeur s'est arreté;Cesson-Sévigné;Audiard Jacques;35051.0;10.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;b15299b71626e737f88d318192a64672e2646dd7;2018-07-11T14:46:04+02:00;Cyrano de Bergerac;Cesson-Sévigné;Rappeneau Jean-Paul;35051.0;10.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;3a5344d8770eb3dfeeb1c561758e0d358873ac98;2018-07-11T14:46:04+02:00;L' Eté de Kikujiro;Cesson-Sévigné;Kitano Takeshi;35051.0;10.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;a57717b0f8c91709abdbbe9d7d28dbfefc826236;2018-07-11T14:46:04+02:00;Des hommes sans loi;Cesson-Sévigné;Hillcoat John;35051.0;10.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;fdf6ff93aa8978c355b60c5f849f4d139bdba4e9;2018-07-11T14:46:04+02:00;La Vie est belle;Cesson-Sévigné;Benigni Roberto;35051.0;10.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;c9e466b082264196c24bcaed153013590864b8f3;2018-07-11T14:46:04+02:00;Good wife (The);Cesson-Sévigné;McDougall Charles;35051.0;10.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;89eb938616b43346be84c79c0d2c25f4258307e4;2018-07-11T14:46:04+02:00;Epitafios, vol. 4;Cesson-Sévigné;Lecchi Alberto;35051.0;1.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;0757facf352567ace88f8c6aa1e00416b58cb27e;2018-07-11T14:46:04+02:00;Jappeloup;Cesson-Sévigné;Duguay Christian;35051.0;10.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;517b2465076ea689a0348115cfc4434c7adb5520;2018-07-11T14:46:04+02:00;Agora;Cesson-Sévigné;Amenabar Alejandro;35051.0;10.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;99ee4cb315910d28a0c9e025c506c8287f95649c;2018-07-11T14:46:04+02:00;West side story;Cesson-Sévigné;35051.0;10.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;6d0a2d3370388d2782b7f0b6e05ee39c14631321;2018-07-11T14:46:04+02:00;Damages : intégrale de la saison 5;Cesson-Sévigné;Penn Matthew;35051.0;1.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;9dbc1cc79a194bcf46e101bf5c48412c8fc00b4d;2018-07-11T14:46:04+02:00;Juliette des esprits;Cesson-Sévigné;Fellini Federico;35051.0;1.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;8554d26e71f3f76e29bfbeec8d49c8f3505a85ee;2018-07-11T14:46:04+02:00;Pushing daisies, vol. 3;Cesson-Sévigné;Fuller Bryan;35051.0;1.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;490424da5bf348237ef7316a5e1c634f3ec68747;2018-07-11T14:46:04+02:00;Valse avec Bachir;Cesson-Sévigné;Folman Ari;35051.0;1.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;8a8bd0f4b86880c7f63ef50b02c2ab462add1f75;2018-07-11T14:46:04+02:00;Le Sang et or;Cesson-Sévigné;Panahi Jafar;35051.0;1.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;89ef6e25f7316a6cfa84e0e2a7cb79924f7529ae;2018-07-11T14:46:04+02:00;Date limite;Cesson-Sévigné;Phillips Todd;35051.0;1.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;acb0c18a7136d53f75c68c3e2bd5c7eb1bf1094b;2018-07-11T14:46:04+02:00;Rengaine;Cesson-Sévigné;Djaïdani Rachid;35051.0;1.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;40ec92cdf9380a7fccd9879b1a33dc381d1a50cb;2018-07-11T14:46:04+02:00;Close up;Cesson-Sévigné;Kiarostami Abbas;35051.0;1.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;dee05e0b764fb63600b5aa5504d3f0aa4ef6adef;2018-07-11T14:46:04+02:00;Tosca;Cesson-Sévigné;Jacquot Benoit;35051.0;1.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;1115d12ddabbf1b788ade0f2ba50e493e21e4384;2018-07-11T14:46:04+02:00;Tabou;Cesson-Sévigné;Gomes Miguel;35051.0;1.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;a1400c319d193f38577ba65935dca89e0fd8705a;2018-07-11T14:46:04+02:00;Vous n'avez encore rien vu;Cesson-Sévigné;Resnais Alain;35051.0;0.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;187373f4457d252f41dccc0d6716697ac3596a93;2018-07-11T14:46:04+02:00;Swimming pool;Cesson-Sévigné;Ozon François;35051.0;0.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;28a8641c267303021f4da2d68e5adeacb8dcafcf;2018-07-11T14:46:04+02:00;Old boy;Cesson-Sévigné;Park Chan-wook;35051.0;0.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;16484d25ccb31fe1f3c8a63d4da8f1bfd1a27f0a;2018-07-11T14:46:04+02:00;Election 2;Cesson-Sévigné;To Johnnie;35051.0;0.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;c82c8ffc92a521d5e939a1986b7cafb233fdd275;2018-07-11T14:46:04+02:00;La quatrième voie;Cesson-Sévigné;Singh Gurvinder;35051.0;9.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;6a77b9b1436a022866922963d856db15c5959051;2018-07-11T14:46:04+02:00;Cherchez Hortense;Cesson-Sévigné;Bonitzer Pascal;35051.0;9.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;c8d4dac6f4a3faeb47f00c70c234a734d71dbc9e;2018-07-11T14:46:04+02:00;Persepolis;Cesson-Sévigné;Paronnaud Vincent;35051.0;9.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;8095247e7ac645e3e269ec23dee7b31d21924df0;2018-07-11T14:46:04+02:00;Pour une femme;Cesson-Sévigné;Kurys Diane;35051.0;9.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;12e3ac86b8420f47b52472fac86e02dc09e1dd5e;2018-07-11T14:46:04+02:00;Une séparation;Cesson-Sévigné;Farhadi Asghar;35051.0;3.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;cc5ea02bce14c8835945faf6f59161f650e38aea;2018-07-11T14:46:04+02:00;King Kong;Cesson-Sévigné;Cooper Merian C.;35051.0;2.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;4360c0e63e0c1e19c819db8bbbdfb7c678e6393a;2018-07-11T14:46:04+02:00;Chinatown;Cesson-Sévigné;Polanski Roman;35051.0;2.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;0f5300f73786d27d3dcadb174ab5a6c980927cb3;2018-07-11T14:46:04+02:00;Inhéritance;Cesson-Sévigné;Fly Per;35051.0;2.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;f5778f797b8f77635541371081728cef5b9283cb;2018-07-11T14:46:04+02:00;L' éternité et un jour;Cesson-Sévigné;Angelopoulos Théo;35051.0;4.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;8054cbe0c2ffef3b4d608bfa41f8d7b81d58f671;2018-07-11T14:46:04+02:00;Merci pour le chocolat;Cesson-Sévigné;Chabrol Claude;35051.0;4.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;a9c7f2e8c66584b198a08dd7fc7650f32bb403bf;2018-07-11T14:46:04+02:00;Juste la fin du monde;Cesson-Sévigné;Dolan Xavier;35051.0;4.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;77bc9789187582779174dbb8fef6b6099d488fcf;2018-07-11T14:46:04+02:00;Edward aux mains d'argent;Cesson-Sévigné;Burton Tim;35051.0;4.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;b0d3d327999e7347355ed63dececbcb0c6123b33;2018-07-11T14:46:04+02:00;L'Economie du couple;Cesson-Sévigné;Lafosse Joachim;35051.0;4.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;c25817d7e64b4cd14bae8f9668c010aeed32cadc;2018-07-11T14:46:04+02:00;Des temps et des vents;Cesson-Sévigné;Erdem Reha;35051.0;4.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;cda06df940dc36287667e90f29c6a232b8713309;2018-07-11T14:46:04+02:00;Bullhead;Cesson-Sévigné;R. Roskam Michaël;35051.0;4.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;8485d7fe40437a509136732ddd5a26f0469ffff2;2018-07-11T14:46:04+02:00;Raining stones;Cesson-Sévigné;Loach Ken;35051.0;4.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;37741bd2a65a94bebf852fb66bfb171ec3d026b5;2018-07-11T14:46:04+02:00;Puzzle;Cesson-Sévigné;Smirnoff Natalia;35051.0;4.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;e57fffec6bc4da5917f755951ed0b1cb826f77a7;2018-07-11T14:46:04+02:00;Red;Cesson-Sévigné;Schwentke Robert;35051.0;4.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;6d89e8262199fafe03ae8a1ffee38030bac62e0f;2018-07-11T14:46:04+02:00;La vie rêvée de Walter Mitty;Cesson-Sévigné;Stiller Ben;35051.0;15.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;8689ae2492a2c3a554a10c83f653aa3fc7de1285;2018-07-11T14:46:04+02:00;Le petit locataire;Cesson-Sévigné;Loiseau Nadège;35051.0;16.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;22901d3757bdcd1c91f71b36a10b8523eb79bcae;2018-07-11T14:46:04+02:00;Ruth et Alex;Cesson-Sévigné;Loncraine Richard;35051.0;16.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;3a2f47174da8ed22a5dab3e1f2b1d4a7184036c7;2018-07-11T14:46:04+02:00;Béliers;Cesson-Sévigné;Hakonarson Grimur;35051.0;15.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;d2f2437deed2ecd174a15eb82fa9307fc26db12b;2018-07-11T14:46:04+02:00;Game of thrones, Le trône de fer : Saison 5;Cesson-Sévigné;Mylod Mark;35051.0;13.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;7be18f18b9f787bb5f87fc398270a1a4f69d05ec;2018-07-11T14:46:04+02:00;Les Chaises musicales;Cesson-Sévigné;Belhomme Marie;35051.0;13.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;c923a19aa8ebe8a2c10f2217aecf065ab695b97a;2018-07-11T14:46:04+02:00;De l'autre côté;Cesson-Sévigné;Akin Fatih;35051.0;14.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;b39aea436c3f22097889d60ca65bdde215c1e230;2018-07-11T14:46:04+02:00;Le fils de Saul;Cesson-Sévigné;Nemes Lszl;35051.0;13.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;7f90454dea08d1e495c03f1b7f7fd8e309f7d473;2018-07-11T14:46:04+02:00;Discount;Cesson-Sévigné;Petit Louis-Julien;35051.0;13.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;4dfd27c2c4e7cac70c7cdd549bf063f1406d3255;2018-07-11T14:46:04+02:00;Submarine;Cesson-Sévigné;Ayoade Richard;35051.0;13.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;8136bddeb0cc94c6aef9c2b108cde4b6f0e7fb14;2018-07-11T14:46:04+02:00;Les ogres;Cesson-Sévigné;Fehner Léa;35051.0;14.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;ed6233913a93fbbafb9bf1262d7b60f1108dcec9;2018-07-11T14:46:04+02:00;Carol;Cesson-Sévigné;Haynes Todd;35051.0;13.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;7437f4bbc093409de0e1ab303c21e00b84c57377;2018-07-11T14:46:04+02:00;Good wife (The) : Saison 3;Cesson-Sévigné;Baranski Christine;35051.0;11.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;aa3ecbd297356dcb050096a52912df82b07c54f6;2018-07-11T14:46:04+02:00;Arrête ou je continue;Cesson-Sévigné;Fillières Sophie;35051.0;11.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;9c033fdaf1d0fff703fe0fec2dede196bec484d7;2018-07-11T14:46:04+02:00;Les Hauts de Hurlevent;Cesson-Sévigné;Arnold Andrea;35051.0;11.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;38d8689722bf7fc026900e47b19ac6e1e376a2d9;2018-07-11T14:46:04+02:00;Les Temps modernes;Cesson-Sévigné;Chaplin Charles;35051.0;10.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;177b6b61a01220278e55eb7922d4f00ad02c8fcc;2018-07-11T14:46:04+02:00;Les Choristes;Cesson-Sévigné;Barratier Christophe;35051.0;11.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;8a3b37835b7807075064d8601a471b20df8798f3;2018-07-11T14:46:04+02:00;Cléopâtre;Cesson-Sévigné;Mankiewicz Joseph Leo;35051.0;11.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;d59f2938050f5bf4b294616d685830aae88d2560;2018-07-11T14:46:04+02:00;Les Chariots de feu;Cesson-Sévigné;Hudson Hugh;35051.0;11.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;4a787510ffd81788a381e2e45a204265a4b4b94b;2018-07-11T14:46:04+02:00;Borgen : saison 1;Cesson-Sévigné;Norgaard Mikkel;35051.0;11.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;0a7e806ad1a47a3f77a0279d185da4869b5d839e;2018-07-11T14:46:04+02:00;Imitation game;Cesson-Sévigné;Tyldum Morten;35051.0;11.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;3567e1d4aa71b7ab1bf4fa6bd0519d10fb98b14f;2018-07-11T14:46:04+02:00;Limitless;Cesson-Sévigné;Burger Neil;35051.0;11.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;2fd4bcca255e4ea6f2a15adf100af7c472c80c23;2018-07-11T14:46:04+02:00;Milos Forman : Amadeus + Vol au-dessus d'un nid de coucou;Cesson-Sévigné;Forman Milos;35051.0;1.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;1772663382ed841a08f1bab0c42de781ab50ab5e;2018-07-11T14:46:04+02:00;Où est la maison de mon ami ?;Cesson-Sévigné;Kiarostami Abbas;35051.0;0.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;671cabf42cb06c36dc9991dd1b3c47f9fa6b6ff7;2018-07-11T14:46:04+02:00;(The) Magdalene sisters;Cesson-Sévigné;Mullan Peter;35051.0;1.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;22f1eb5809e417b3c95d7cd1ab0b84bf386c54a9;2018-07-11T14:46:04+02:00;My Week With Marylin;Cesson-Sévigné;Curtis Simon;35051.0;1.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;d12af0677a41114b42798841f00b666522486a4d;2018-07-11T14:46:04+02:00;Jules et Jim;Cesson-Sévigné;Truffaut François;35051.0;1.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;55b78b51a524dbc90b728a6b31f9ff9fb7ac7864;2018-07-11T14:46:04+02:00;The Young lady;Cesson-Sévigné;Oldroyd William;35051.0;1.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;8607c563d8ef357dbcfbb33e4c878afa2d7c9501;2018-07-11T14:46:04+02:00;Cria cuervos;Cesson-Sévigné;Saura Carlos;35051.0;0.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;34d66df977c489f2655c6f81435aef26f88735e9;2018-07-11T14:46:04+02:00;Bonsai;Cesson-Sévigné;Jimenez Cristian;35051.0;1.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;94161534bf2ecfedcaa1a9bf4effe0b10ceec349;2018-07-11T14:46:04+02:00;Eden;Cesson-Sévigné;Gitai Amos;35051.0;1.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;a421b4eadee15267fbf8047d9111e0ab6a54fbec;2018-07-11T14:46:04+02:00;Merveilleuse histoire du temps (Une);Cesson-Sévigné;Marsh James;35051.0;12.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;32b31c6dd17a2e263ee87c4585279b0493c0cf9c;2018-07-11T14:46:04+02:00;Star Wars : un nouvel espoir;Cesson-Sévigné;Kershner Irvin;35051.0;12.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;a0338896fc7afe6079fe24d2285c7eb9d68bbb98;2018-07-11T14:46:04+02:00;Downton Abbey : Saison 6;Cesson-Sévigné;Engler Michael;35051.0;12.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;8b672770496e7f0c192034d6e7f6592a85fddd9c;2018-07-11T14:46:04+02:00;De toutes nos forces;Cesson-Sévigné;Tavernier Nils;35051.0;12.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;35d25d629ae9f2b33a4fac35fb7f6e3017565c91;2018-07-11T14:46:04+02:00;Arrêtez-moi là;Cesson-Sévigné;Bannier Gilles;35051.0;12.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;2c3daee40628f203c930f26cdf0c36594c21f451;2018-07-11T14:46:04+02:00;Old lady (My);Cesson-Sévigné;Horovitz Israel;35051.0;13.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;3a4122b8fcba714aa1a57a7733cf640166438f97;2018-07-11T14:46:04+02:00;La brindille;Cesson-Sévigné;Millet Emmanuelle;35051.0;12.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;5dc7423838168eac4250af7ed79a31ea6f5f0a8c;2018-07-11T14:46:04+02:00;Alliés;Cesson-Sévigné;Zemeckis Robert;35051.0;12.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;6a3cc0768e991f29e3639c7bfb7c9ff6775d6bd4;2018-07-11T14:46:04+02:00;Joe;Cesson-Sévigné;Green David Gordon;35051.0;12.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;9c1e06494ca7c33afc72dd46c1743a3b3980f69b;2018-07-11T14:46:04+02:00;Away we go;Cesson-Sévigné;Mendes Sam;35051.0;12.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;23acb5333de8798d3f1b4fcbeb78192c69919a8d;2018-07-11T14:46:04+02:00;La traversée de Paris;Cesson-Sévigné;Autant-Lara Claude;35051.0;10.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;e1763dc041008b131ecd085324da99bfef0272ba;2018-07-11T14:46:04+02:00;Downton Abbey : saison 1;Cesson-Sévigné;Percival Brian;35051.0;10.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;423966aeb8bd91709841a1f79183d6fdd87831f2;2018-07-11T14:46:04+02:00;Retour à Howards End;Cesson-Sévigné;Ivory James;35051.0;10.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;27922449c1276afdcb4c2ddbfe84838abb04807e;2018-07-11T14:46:04+02:00;Entre les murs;Cesson-Sévigné;Cantet Laurent;35051.0;10.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;52de7a6c42f9c3bce88170ad1ac5f6fecf7bc5e7;2018-07-11T14:46:04+02:00;Tempête de sable;Cesson-Sévigné;Zexer Elite;35051.0;10.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;3ab58fa0611c22822e74395ca6716a2e757e2da8;2018-07-11T14:46:04+02:00;Animatic, vol. 2;Cesson-Sévigné;Anthologie;35051.0;1.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;53dbe420c847b9b1eb48972064c6e00a682ce494;2018-07-11T14:46:04+02:00;Nahid;Cesson-Sévigné;Panahandeh Ida;35051.0;10.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;f4be213899cdbbba2b26ae722213b8ce25ecf79c;2018-07-11T14:46:04+02:00;Boy A;Cesson-Sévigné;Crowley John;35051.0;10.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;e48eb1c2276742f92c2b20859f3301dcb14c84bb;2018-07-11T14:46:04+02:00;Harry Potter et le Prince de Sang-Mêlé;Cesson-Sévigné;35051.0;10.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;f5899d67c2b52816f1daff7cbb913ddb74f75513;2018-07-11T14:46:04+02:00;Le cerveau;Cesson-Sévigné;35051.0;10.0
